,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
136,"[0.03338956832885742, 0.02559208869934082, 0.018187999725341797]","[0.0031414031982421875, 0.004006147384643555]",0.001005411148071289,0.04610085487365723
137,"[0.022995471954345703, 0.020767927169799805, 0.02115464210510254]","[0.007827520370483398, 0.009017705917358398]",0.0010898113250732422,0.04592418670654297
138,"[0.017987728118896484, 0.022499561309814453, 0.023279905319213867]","[0.0020036697387695312, 0.004999399185180664]",0.0009984970092773438,0.04371166229248047
139,"[0.02147054672241211, 0.01898479461669922, 0.023728609085083008]","[0.0020067691802978516, 0.0019986629486083984]",0.001001119613647461,0.04309582710266113
140,"[0.037453413009643555, 0.026089191436767578, 0.02685260772705078]","[0.07696270942687988, 0.004004716873168945]",0.0019989013671875,0.05005216598510742
141,"[0.031080007553100586, 0.03180432319641113, 0.0285031795501709]","[0.014998912811279297, 0.00900721549987793]",0.0010061264038085938,0.04587078094482422
142,"[0.021996498107910156, 0.027808189392089844, 0.02318572998046875]","[0.0010075569152832031, 0.0010056495666503906]",0.0010101795196533203,0.04327702522277832
143,"[0.02654242515563965, 0.03350090980529785, 0.022188901901245117]","[0.017006635665893555, 0.1613295078277588]",0.0020058155059814453,0.047127485275268555
144,"[0.026002883911132812, 0.03377199172973633, 0.0322880744934082]","[0.118408203125, 0.013010263442993164]",0.0010006427764892578,0.04472661018371582
145,"[0.023578643798828125, 0.025672435760498047, 0.021509408950805664]","[0.0019974708557128906, 0.0020062923431396484]",0.001007080078125,0.010993480682373047
146,"[0.019432544708251953, 0.019289493560791016, 0.021484375]","[0.001007080078125, 0.0020072460174560547]",0.0010068416595458984,0.04508066177368164
147,"[0.027927398681640625, 0.027980327606201172, 0.0259091854095459]","[0.004004955291748047, 0.015099048614501953]",0.0019998550415039062,0.04682469367980957
148,"[0.01998162269592285, 0.02059793472290039, 0.023845672607421875]","[0.0020072460174560547, 0.0020062923431396484]",0.0010001659393310547,0.04816460609436035
149,"[0.05955958366394043, 0.028594017028808594, 0.027298688888549805]","[0.05134773254394531, 0.03353404998779297]",0.0020096302032470703,0.05327939987182617
150,"[0.029736995697021484, 0.0299832820892334, 0.02734994888305664]","[0.0020051002502441406, 0.002005338668823242]",0.0010008811950683594,0.046221256256103516
151,"[0.021063804626464844, 0.0255124568939209, 0.020002126693725586]","[0.003005504608154297, 0.003006458282470703]",0.0009965896606445312,0.0480043888092041
